ts	zoom_sample	active_profile	zoom_ratio	profile_src	eff_pan	eff_tilt	eff_accel	lead_ms	ap_mode	ap_trk	ap_id	err_x	err_y	cmd_pan	cmd_tilt	base_pan	base_tilt	trk_mode	sel_id	sel_valid	lost	cx	cy	pcx	pcy	vx	vy	motion	score	policy	switch	auto_zoom_box_h	auto_zoom_target_h	auto_zoom_cmd
1785504266.270	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046526	0.119106	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476767	0.559612	-0.000310794	-0.00061175	0.000686171	0.141461	moving_near_sticky		0.0305556	0.48	8
1785504266.626	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048592	0.121868	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.559722	0.477633	0.559546	0.00160798	-0.000978632	0.00188237	0.138312	moving_near_sticky		0.0287037	0.48	8
1785504266.975	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046158	0.119044	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476921	0.559522	0.00054494	-0.00111128	0.0012377	0.138428	moving_near_sticky		0.0305556	0.48	8
1785504267.326	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046226	0.121746	0	4	0	4	TRACKING	6	True	0/12	0.476823	0.559722	0.476864	0.55951	0.000230237	-0.00117664	0.00119896	0.139276	moving_near_sticky		0.0305556	0.48	8
1785504267.676	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048272	0.119266	0	4	0	3	TRACKING	6	True	0/12	0.476042	0.559722	0.475864	0.559633	-0.000985668	-0.000497132	0.00110394	0.143204	moving_near_sticky		0.0305556	0.48	8
1785504268.031	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046114	0.119368	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476943	0.559684	0.000666329	-0.000210038	0.000698649	0.156866	moving_near_sticky		0.0305556	0.48	8
1785504268.380	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044948	0.119412	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476738	0.559712	-0.00047385	-5.76817e-05	0.000477348	0.139266	moving_near_sticky		0.0305556	0.48	8
1785504268.718	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048642	0.11943	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.560648	0.477619	0.561007	0.00152773	0.00199289	0.00251109	0.160791	moving_near_sticky		0.0305556	0.48	8
1785504269.092	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043774	0.119276	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478113	0.559638	0.00138199	-0.000467384	0.00145888	0.156859	moving_near_sticky		0.0305556	0.48	8
1785504269.444	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04885	0.121952	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.560648	0.475575	0.560976	-0.00259445	0.0018232	0.003171	0.165209	moving_near_sticky		0.0287037	0.48	8
1785504269.796	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046134	0.118994	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476933	0.559497	0.000610173	-0.00125201	0.00139278	0.149391	moving_near_sticky		0.0305556	0.48	8
1785504270.146	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048582	0.121834	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.560648	0.475709	0.560917	-0.00184953	0.00149088	0.0023756	0.154416	moving_near_sticky		0.0287037	0.48	8
1785504270.494	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048198	0.121784	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.559722	0.478489	0.559517	0.00346837	-0.00113923	0.00365068	0.145523	moving_near_sticky		0.0305556	0.48	8
1785504270.842	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046364	0.119178	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.47682	0.559636	-1.68728e-05	-0.000481323	0.000481619	0.144662	moving_near_sticky		0.0305556	0.48	8
1785504271.194	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046494	0.119372	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476753	0.559686	-0.000389808	-0.000203359	0.000439665	0.143343	moving_near_sticky		0.0305556	0.48	8
1785504271.542	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048864	0.119414	0	4	0	3	TRACKING	6	True	0/12	0.476042	0.559722	0.475568	0.559707	-0.00263318	-8.59192e-05	0.00263458	0.160531	moving_near_sticky		0.0305556	0.48	8
1785504271.894	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046654	0.119432	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476673	0.559716	-0.000832534	-3.63009e-05	0.000833325	0.165562	moving_near_sticky		0.0305556	0.48	8
1785504272.249	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04388	0.11597	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.558333	0.47806	0.557985	0.00108732	-0.00193409	0.00221878	0.163828	moving_near_sticky		0.0333333	0.48	8
1785504272.598	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045408	0.119844	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.559722	0.477313	0.559852	-0.000171427	0.000722271	0.000742336	0.139865	moving_near_sticky		0.0305556	0.48	8
1785504272.948	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.050434	0.119614	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.559722	0.475768	0.559777	-0.00152231	0.00030516	0.00155259	0.158614	moving_near_sticky		0.0305556	0.48	8
1785504273.461	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046482	0.119474	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476759	0.559737	-0.000357679	8.38044e-05	0.000367365	0.159328	moving_near_sticky		0.0305556	0.48	8
1785504273.799	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046554	0.119458	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476723	0.559729	-0.00055435	3.54074e-05	0.00055548	0.153296	moving_near_sticky		0.0305556	0.48	8
1785504274.152	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043828	0.115584	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.558333	0.478086	0.557792	0.00122984	-0.00300804	0.00324974	0.165838	moving_near_sticky		0.0333333	0.48	8
1785504275.309	5																	TRACKING	6	True	0/12	0.475521	0.559722	0.475129	0.559732	-0.00217655	5.16995e-05	0.00217717	0.159082	moving_near_sticky				
1785504275.660	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04471	0.119452	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477645	0.559726	0.00167465	2.1843e-05	0.00167479	0.156339	moving_near_sticky		0.0305556	0.48	8
1785504276.037	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04365	0.11945	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478175	0.559725	0.00172476	1.4198e-05	0.00172482	0.153723	moving_near_sticky		0.0305556	0.48	8
1785504276.390	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045314	0.119446	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477343	0.559723	-1.88769e-06	5.99865e-06	6.28865e-06	0.155102	moving_near_sticky		0.0305556	0.48	8
1785504276.739	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045312	0.119446	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478069	0.559723	0.00113393	1.64738e-06	0.00113393	0.147401	moving_near_sticky		0.0305556	0.48	8
1785504277.094	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045046	0.119188	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477477	0.559594	0.000738711	-0.000709639	0.00102434	0.159185	moving_near_sticky		0.0287037	0.48	8
1785504277.447	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04659	0.119278	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477473	0.559668	0.00071717	-0.000299823	0.00077732	0.147393	moving_near_sticky		0.0305556	0.48	8
1785504277.802	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048686	0.119398	0	4	0	3	TRACKING	6	True	0/12	0.476042	0.559722	0.475657	0.559699	-0.00213903	-0.000126675	0.00214278	0.15151	moving_near_sticky		0.0305556	0.48	8
1785504278.157	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044612	0.115554	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.558333	0.477694	0.557777	0.00194419	-0.00309131	0.00365186	0.161792	moving_near_sticky		0.0333333	0.48	8
1785504278.505	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044872	0.119678	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.559722	0.477487	0.559798	0.000796634	0.000420903	0.000900991	0.163935	moving_near_sticky		0.0305556	0.48	8
1785504278.857	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048818	0.122088	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.560648	0.475591	0.561044	-0.00250377	0.00219763	0.00333143	0.171027	moving_near_sticky		0.0287037	0.48	8
1785504279.201	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04612	0.119306	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.47694	0.559653	0.000651795	-0.000382217	0.000755597	0.148897	moving_near_sticky		0.0305556	0.48	8
1785504279.556	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046256	0.119758	0	4	0	4	TRACKING	6	True	0/12	0.476823	0.559722	0.476872	0.559879	0.000275384	0.000870071	0.000912611	0.150985	moving_near_sticky		0.0305556	0.48	8
1785504279.910	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048638	0.119974	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.559722	0.475681	0.559987	-0.00200539	0.00147227	0.0024878	0.167487	moving_near_sticky		0.0305556	0.48	8
1785504280.265	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.049666	0.119668	0	4	0	4	TRACKING	6	True	0/12	0.475521	0.559722	0.475167	0.559834	-0.00196464	0.000622032	0.00206076	0.159673	moving_near_sticky		0.0305556	0.48	8
1785504280.620	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046304	0.122118	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.558333	0.478289	0.557693	0.00235639	-0.00355608	0.00426595	0.166492	moving_near_sticky		0.0287037	0.48	8
1785504280.959	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045506	0.119992	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.559722	0.477247	0.559996	-0.000536094	0.00152098	0.00161269	0.16916	moving_near_sticky		0.0305556	0.48	8
1785504281.308	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046842	0.119676	0	4	0	4	TRACKING	6	True	0/12	0.476823	0.559722	0.476579	0.559838	-0.00135669	0.000642615	0.00150119	0.16516	moving_near_sticky		0.0305556	0.48	8
1785504281.660	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043816	0.11569	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.558333	0.478092	0.557845	0.00126581	-0.00271215	0.00299299	0.165121	moving_near_sticky		0.0333333	0.48	8
1785504282.011	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046968	0.120106	0	4	0	4	TRACKING	6	True	0/12	0.476823	0.559722	0.476516	0.560053	-0.00170423	0.0018395	0.00250762	0.164781	moving_near_sticky		0.0305556	0.48	8
1785504282.347	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048566	0.119724	0	4	0	4	TRACKING	6	True	0/12	0.476042	0.559722	0.475717	0.559862	-0.00180325	0.000777189	0.0019636	0.173414	moving_near_sticky		0.0305556	0.48	8
1785504282.701	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046382	0.119562	0	4	0	4	TRACKING	6	True	0/12	0.476823	0.559722	0.476809	0.559781	-7.82842e-05	0.000328362	0.000337565	0.161888	moving_near_sticky		0.0305556	0.48	8
1785504283.050	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.048692	0.119494	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478327	0.559738	0.00256767	9.01765e-05	0.00256925	0.157281	moving_near_sticky		0.0305556	0.48	8
1785504283.400	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04388	0.119458	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.47806	0.559729	0.00108484	3.80996e-05	0.00108551	0.152436	moving_near_sticky		0.0305556	0.48	8
1785504283.755	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046916	0.119454	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.559722	0.476278	0.559725	-0.00158183	1.60971e-05	0.00158191	0.159669	moving_near_sticky		0.0305556	0.48	8
1785504284.112	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04661	0.119446	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476695	0.559723	-0.000709669	6.80101e-06	0.000709702	0.168063	moving_near_sticky		0.0305556	0.48	8
1785504284.449	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043562	0.119446	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478219	0.559723	0.00196739	2.87343e-06	0.00196739	0.17086	moving_near_sticky		0.0305556	0.48	8
1785504284.799	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046582	0.119444	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.559722	0.476709	0.559722	-0.000631498	1.21402e-06	0.0006315	0.166728	moving_near_sticky		0.0305556	0.48	8
1785504285.151	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045422	0.119444	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.47803	0.559722	0.000919815	3.33401e-07	0.000919815	0.16387	moving_near_sticky		0.0305556	0.48	8
1785504285.487	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045574	0.122012	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.560648	0.477213	0.561006	-0.000728426	0.001986	0.00211538	0.169322	moving_near_sticky		0.0287037	0.48	8
1785504285.830	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045482	0.119194	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477288	0.559641	-0.00030776	-0.000450765	0.000545807	0.15892	moving_near_sticky		0.0305556	0.48	8
1785504286.183	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043548	0.119376	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.559722	0.478226	0.559688	0.00200837	-0.000190448	0.00201738	0.170372	moving_near_sticky		0.0305556	0.48	8
1785504286.537	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04491	0.121728	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.560648	0.477545	0.560864	0.00111748	0.00119951	0.00163938	0.171802	moving_near_sticky		0.0287037	0.48	8
1785504286.889	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045292	0.119166	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477354	0.559583	5.71881e-05	-0.000773636	0.000775747	0.172481	moving_near_sticky		0.0305556	0.48	8
1785504287.241	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.042556	0.119326	0	4	0	3	TRACKING	6	True	0/12	0.478385	0.559722	0.478722	0.559663	0.00186949	-0.000326861	0.00189784	0.152333	moving_near_sticky		0.0361111	0.48	8
1785504287.586	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045698	0.119394	0	4	0	3	TRACKING	6	True	0/12	0.476042	0.560648	0.475406	0.560995	-0.00353342	0.0019277	0.00402506	0.180054	moving_near_sticky		0.0287037	0.48	8
1785504287.937	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043674	0.119172	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477354	0.559634	5.68705e-05	-0.000491024	0.000494306	0.155592	moving_near_sticky		0.0305556	0.48	8
1785504288.307	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.0453	0.12161	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.560648	0.47735	0.560805	3.69658e-05	0.000873477	0.000874259	0.150168	moving_near_sticky		0.0287037	0.48	8
1785504288.659	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045088	0.119108	0	4	0	3	TRACKING	6	True	0/12	0.477344	0.559722	0.477456	0.559554	0.000624368	-0.000932242	0.00112201	0.165211	moving_near_sticky		0.0305556	0.48	8
1785504289.009	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043912	0.12187	0	4	0	4	TRACKING	6	True	0/12	0.478385	0.561111	0.478706	0.561479	0.00178061	0.00204321	0.00271022	0.177467	moving_near_sticky		0.0333333	0.48	8
1785504289.348	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04571	0.118836	0	4	0	3	TRACKING	6	True	0/12	0.477865	0.561111	0.477939	0.561457	0.000414577	0.00192282	0.001967	0.174547	moving_near_sticky		0.0305556	0.48	8
1785504289.699	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044208	0.12289	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.561111	0.477896	0.561445	0.000175159	0.00185698	0.00186523	0.172977	moving_near_sticky		0.0333333	0.48	8
1785504290.053	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.047834	0.121376	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.560648	0.476251	0.560674	-0.00173023	0.000143071	0.00173613	0.171019	moving_near_sticky		0.0287037	0.48	8
1785504290.407	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045042	0.122852	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.561111	0.477479	0.561426	0.000749962	0.001752	0.00190577	0.155772	moving_near_sticky		0.0333333	0.48	8
1785504290.758	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045058	0.125058	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477471	0.562529	0.000704481	0.00273305	0.00282238	0.174322	moving_near_sticky		0.0314815	0.48	8
1785504291.110	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.043754	0.124754	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.562037	0.478032	0.562258	0.000932081	0.00122845	0.00154204	0.166311	moving_near_sticky		0.0314815	0.48	8
1785504291.464	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04694	0.124362	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.562037	0.478082	0.56213	0.00120921	0.000519022	0.00131589	0.169093	moving_near_sticky		0.0314815	0.48	8
1785504291.815	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04553	0.124406	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477235	0.562203	-0.00060645	0.000920711	0.00110249	0.167317	moving_near_sticky		0.0314815	0.48	8
1785504292.167	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.046854	0.121636	0	4	0	3	TRACKING	6	True	0/12	0.476823	0.561111	0.476573	0.560818	-0.00139003	-0.00162666	0.00213967	0.174917	moving_near_sticky		0.0333333	0.48	8
1785504292.519	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.047218	0.124294	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.562037	0.476391	0.562147	-0.000952249	0.000610375	0.00113108	0.165206	moving_near_sticky		0.0314815	0.48	8
1785504292.866	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04702	0.120316	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.560648	0.47649	0.560158	-0.000402325	-0.002722	0.00275158	0.177821	moving_near_sticky		0.0287037	0.48	8
1785504293.215	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04716	0.120486	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.561111	0.478281	0.561028	0.00231156	-0.000459562	0.0023568	0.172524	moving_near_sticky		0.0287037	0.48	8
1785504293.563	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045176	0.124684	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.562037	0.476301	0.562235	-0.00145035	0.00110075	0.00182076	0.163174	moving_near_sticky		0.0314815	0.48	8
1785504293.915	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04493	0.124242	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477535	0.562121	0.00106331	0.000465067	0.00116057	0.151738	moving_near_sticky		0.0314815	0.48	8
1785504294.252	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045064	0.124182	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.561111	0.477425	0.560783	0.00044925	-0.00182093	0.00187553	0.160967	moving_near_sticky		0.0333333	0.48	8
1785504294.608	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.047268	0.124258	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.562037	0.476366	0.562129	-0.00108978	0.000512754	0.00120438	0.162606	moving_near_sticky		0.0314815	0.48	8
1785504294.960	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044864	0.124152	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477568	0.562076	0.00124404	0.000216639	0.00126277	0.164443	moving_near_sticky		0.0314815	0.48	8
1785504295.313	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.047082	0.124108	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.562037	0.476459	0.562054	-0.000574108	9.15298e-05	0.000581358	0.151843	moving_near_sticky		0.0314815	0.48	8
1785504295.656	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.044798	0.124088	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477511	0.562042	0.000930664	2.51364e-05	0.000931004	0.157235	moving_near_sticky		0.0314815	0.48	8
1785504295.993	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045094	0.120214	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477415	0.56223	0.000393206	0.00107147	0.00114134	0.162563	moving_near_sticky		0.0287037	0.48	8
1785504296.349	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04377	0.124324	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.560648	0.476214	0.560185	-0.00193438	-0.0025744	0.00322015	0.175281	moving_near_sticky		0.0287037	0.48	8
1785504296.709	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04717	0.124388	0	4	0	4	TRACKING	6	True	0/12	0.476562	0.562037	0.476415	0.562194	-0.000817274	0.000872792	0.0011957	0.161384	moving_near_sticky		0.0314815	0.48	8
1785504297.061	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.045042	0.124206	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477479	0.562103	0.000751762	0.000368755	0.000837332	0.153173	moving_near_sticky		0.0314815	0.48	8
1785504297.416	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04341	0.121564	0	4	0	4	TRACKING	6	True	0/12	0.477865	0.561111	0.478295	0.560782	0.00239122	-0.00182917	0.00301061	0.168525	moving_near_sticky		0.0333333	0.48	8
1785504297.769	5	5	0.173	user	31	25	7	138	ACTIVE	TRACKING	6	-0.04489	0.124194	0	4	0	4	TRACKING	6	True	0/12	0.477344	0.562037	0.477555	0.562097	0.00117357	0.000335177	0.0012205	0.164685	moving_near_sticky		0.0314815	0.48	8
